Year,donorcode,donorname,agencycode,agencyname,crsid,projectnumber,initialreport,recipientcode,recipientname,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_IRTC,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,shortdescription,projecttitle,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,geography,expectedstartdate,completiondate,longdescription,gender,environment,trade,pdgg,FTC,PBA,investmentproject,assocfinance,biodiversity,climateMitigation,climateAdaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,grantelement,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,usd_future_DS_principal,usd_future_DS_interest,RMNCH
2015,302,United States,,PEPFAR,,dQOhpubpLo7,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grelka,99810,,120,Health,,,,,,,dQOhpubpLo7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,TDst3e4xcTo,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kipukwe,99810,,120,Health,,,,,,,TDst3e4xcTo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,ax5mQro9w9x,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samba,99810,,120,Health,,,,,,,ax5mQro9w9x,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,fafCCBWgmcF,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Songa HGR,99810,,120,Health,,,,,,,fafCCBWgmcF,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,kWwg7eAUo0B,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Butombe,99810,,120,Health,,,,,,,kWwg7eAUo0B,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,YvcJVTiUQbK,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyamakanza,99810,,120,Health,,,,,,,YvcJVTiUQbK,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,MTxyW3qxzzC,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lubondoyi ,99810,,120,Health,,,,,,,MTxyW3qxzzC,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,wcMUOKsGWek,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mukomutombo,99810,,120,Health,,,,,,,wcMUOKsGWek,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,sjAbJd3YybW,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nseya,99810,,120,Health,,,,,,,sjAbJd3YybW,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,O3hvgaPY4KV,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kabamba ,99810,,120,Health,,,,,,,O3hvgaPY4KV,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,I9yl20KTHo4,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kafumbe ,99810,,120,Health,,,,,,,I9yl20KTHo4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,UhN54NgDeKg,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mulongo HGR,99810,,120,Health,,,,,,,UhN54NgDeKg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,dCqHFQekZme,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ngoya ,99810,,120,Health,,,,,,,dCqHFQekZme,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,pbPDGDlWbw1,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bambu HGR,99810,,120,Health,,,,,,,pbPDGDlWbw1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,JvxtaMDJTi4,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dala ,99810,,120,Health,,,,,,,JvxtaMDJTi4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,F2039Nvkt47,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kobu ,99810,,120,Health,,,,,,,F2039Nvkt47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,nKhIyMYgSuh,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lalo ,99810,,120,Health,,,,,,,nKhIyMYgSuh,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,R6K8ahNUabS,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nyangaray ,99810,,120,Health,,,,,,,R6K8ahNUabS,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,ArkqFhPbOcy,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD1 - Bambu,99810,,120,Health,,,,,,,ArkqFhPbOcy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,g6rSN9FkSFd,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD2- Bambu,99810,,120,Health,,,,,,,g6rSN9FkSFd,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,aAGlamvt0fJ,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD3 - Bambu,99810,,120,Health,,,,,,,aAGlamvt0fJ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,WKakrvN2rAU,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD4 - Bambu,99810,,120,Health,,,,,,,WKakrvN2rAU,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,iZ2KBRRDq5C,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adventiste Bunia,99810,,120,Health,,,,,,,iZ2KBRRDq5C,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,apr84YqP9u2,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central,99810,,120,Health,,,,,,,apr84YqP9u2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,IHXNRxY2Kmo,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kindia,99810,,120,Health,,,,,,,IHXNRxY2Kmo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,BGD6HP4pm3u,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lembabo,99810,,120,Health,,,,,,,BGD6HP4pm3u,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,FuGDjZUlAFF,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ngezi/PNC,99810,,120,Health,,,,,,,FuGDjZUlAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,IPgaZKBVP2e,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nyakasanza,99810,,120,Health,,,,,,,IPgaZKBVP2e,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,IyFoE9YHdkw,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simbiliabo,99810,,120,Health,,,,,,,IyFoE9YHdkw,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,z5W0iRS8X5k,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD1 - Bunia,99810,,120,Health,,,,,,,z5W0iRS8X5k,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,cJhBCzd3u5U,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD10 - Bunia,99810,,120,Health,,,,,,,cJhBCzd3u5U,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,Vm29SzNK4Nx,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD2 - Bunia,99810,,120,Health,,,,,,,Vm29SzNK4Nx,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,wqZx3kji6sO,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD3 - Bunia,99810,,120,Health,,,,,,,wqZx3kji6sO,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,KjJca5LgNTw,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD4 - Bunia,99810,,120,Health,,,,,,,KjJca5LgNTw,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,WTTqa2kdnaH,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD5 - Bunia,99810,,120,Health,,,,,,,WTTqa2kdnaH,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,bT26xSSzW5n,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD6 - Bunia,99810,,120,Health,,,,,,,bT26xSSzW5n,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,kOnnQO8JoC4,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD7 - Bunia,99810,,120,Health,,,,,,,kOnnQO8JoC4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,nx7TUmqSgQw,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD8 - Bunia,99810,,120,Health,,,,,,,nx7TUmqSgQw,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,ZwvaLKyQTeX,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD9 - Bunia,99810,,120,Health,,,,,,,ZwvaLKyQTeX,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,oA6fBrPyksF,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abelkozo  ,99810,,120,Health,,,,,,,oA6fBrPyksF,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,FwQMZBGVjsp,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lodjo ,99810,,120,Health,,,,,,,FwQMZBGVjsp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,RtXybbchwh6,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mongbwalu HGR,99810,,120,Health,,,,,,,RtXybbchwh6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,NGlLpzxlcyn,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notre Dame de la Charite Maternelle ,99810,,120,Health,,,,,,,NGlLpzxlcyn,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,wfBhRpe3jv2,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLUTO ,99810,,120,Health,,,,,,,wfBhRpe3jv2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,aTlJMOCMdVP,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAYO ,99810,,120,Health,,,,,,,aTlJMOCMdVP,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,ZvG7CpQNCLe,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD1 - Mongbwalu,99810,,120,Health,,,,,,,ZvG7CpQNCLe,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,yWr4mhYoik5,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD2 - Mongbwalu,99810,,120,Health,,,,,,,yWr4mhYoik5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,B0lbL9VqGza,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD3 - Mongbwalu,99810,,120,Health,,,,,,,B0lbL9VqGza,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,D71GvzmVurz,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD4 - Mongbwalu,99810,,120,Health,,,,,,,D71GvzmVurz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,HD19sZfVCbR,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baimani ,99810,,120,Health,,,,,,,HD19sZfVCbR,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,qsA2gQ4Ziq3,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Communaute Emmanuel 39 Iga Bariere ,99810,,120,Health,,,,,,,qsA2gQ4Ziq3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,z0MHUSViB0i,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lopa ,99810,,120,Health,,,,,,,z0MHUSViB0i,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,BN338gBHGgx,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nizi ,99810,,120,Health,,,,,,,BN338gBHGgx,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,PRzerCk0tzx,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nizi HGR,99810,,120,Health,,,,,,,PRzerCk0tzx,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,QHZ4fOl0oO0,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD1 - Nizi,99810,,120,Health,,,,,,,QHZ4fOl0oO0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,ywK0ZDUVly8,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD2 - Nizi,99810,,120,Health,,,,,,,ywK0ZDUVly8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,FYLZ8flnFlJ,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD3 - Nizi,99810,,120,Health,,,,,,,FYLZ8flnFlJ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,a4CzRQDgfKU,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD4 - Nizi,99810,,120,Health,,,,,,,a4CzRQDgfKU,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,sYNOJFUj063,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adventisite Bunia,99810,,120,Health,,,,,,,sYNOJFUj063,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,gCyk2Iw432Q,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bigo ,99810,,120,Health,,,,,,,gCyk2Iw432Q,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,K4NnAfdL1iS,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bora Uzima,99810,,120,Health,,,,,,,K4NnAfdL1iS,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,WYOBEz4881o,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bunia Cite ,99810,,120,Health,,,,,,,WYOBEz4881o,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,BrZifYEXjUT,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,CNCA ,99810,,120,Health,,,,,,,BrZifYEXjUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,u2DhZm4PzTq,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central,99810,,120,Health,,,,,,,u2DhZm4PzTq,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,MKKAGFpsVRP,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kindia,99810,,120,Health,,,,,,,MKKAGFpsVRP,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,HSb8DIgCDjR,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lembabo,99810,,120,Health,,,,,,,HSb8DIgCDjR,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,LcNUyIRSw9S,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ngezi/PNC,99810,,120,Health,,,,,,,LcNUyIRSw9S,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,ae0BILTPgzn,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nyakasanza,99810,,120,Health,,,,,,,ae0BILTPgzn,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,iv3RxfdPxdD,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simbiliabo,99810,,120,Health,,,,,,,iv3RxfdPxdD,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,l6YYxLEx2GP,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barazana ,99810,,120,Health,,,,,,,l6YYxLEx2GP,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,v74fbK7M6hR,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deie ,99810,,120,Health,,,,,,,v74fbK7M6hR,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,BbFB0tVZINV,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunda ,99810,,120,Health,,,,,,,BbFB0tVZINV,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,RYKzqsPX8GD,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mwanga ,99810,,120,Health,,,,,,,RYKzqsPX8GD,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,d1d7KEZgHeZ,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rwampara HGR,99810,,120,Health,,,,,,,d1d7KEZgHeZ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,qCCQ6yHcCkC,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD1 - Rwampara,99810,,120,Health,,,,,,,qCCQ6yHcCkC,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,RfLibDdyQ8i,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD2 - Rwampara,99810,,120,Health,,,,,,,RfLibDdyQ8i,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,FvKUhvfb88b,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD3 - Rwampara,99810,,120,Health,,,,,,,FvKUhvfb88b,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,tL14s9W147Z,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD4 - Rwampara,99810,,120,Health,,,,,,,tL14s9W147Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,vLtuZeZ4GV0,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anr,99810,,120,Health,,,,,,,vLtuZeZ4GV0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,TINBR3DSIlZ,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ararat,99810,,120,Health,,,,,,,TINBR3DSIlZ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,BJTBxIUyKb8,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre De Transfusion Sanguine,99810,,120,Health,,,,,,,BJTBxIUyKb8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,pacShub2G3Y,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Compassion,99810,,120,Health,,,,,,,pacShub2G3Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,FyzAz9jR6Fr,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hope Medical,99810,,120,Health,,,,,,,FyzAz9jR6Fr,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,G76R81cEwiu,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kimbanza,99810,,120,Health,,,,,,,G76R81cEwiu,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,Uk9nasgeiIS,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Libikisi,99810,,120,Health,,,,,,,Uk9nasgeiIS,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,e6c0ABiPQNC,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mangembo,99810,,120,Health,,,,,,,e6c0ABiPQNC,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,jDaHkJCJyzx,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patience Medicale,99810,,120,Health,,,,,,,jDaHkJCJyzx,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,VdOQBLsNbPQ,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riviera,99810,,120,Health,,,,,,,VdOQBLsNbPQ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,tx5B2cyTSjf,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tshisuaka,99810,,120,Health,,,,,,,tx5B2cyTSjf,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,sTDAQHvIKIV,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anamed,99810,,120,Health,,,,,,,sTDAQHvIKIV,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,bhJOcDH6dWF,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bumbu CME,99810,,120,Health,,,,,,,bhJOcDH6dWF,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,eYcFbb5oMBI,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBCO Barel,99810,,120,Health,,,,,,,eYcFbb5oMBI,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,Eui5bVyCQAp,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Grace Medicale -Bumbu,99810,,120,Health,,,,,,,Eui5bVyCQAp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,xOGtsow3v3n,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Libondi ,99810,,120,Health,,,,,,,xOGtsow3v3n,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,v48USnRTqrX,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siloe - Bumbu ,99810,,120,Health,,,,,,,v48USnRTqrX,,,,,,,,,,,,,,,,,,,,,,,,,,,
